date,sentiment
2020-07-29,0.034073536895674286
2020-07-30,-0.00789189189189189
2020-07-31,-0.009693790426908133
2020-08-01,-0.012735209424083764
2020-08-02,-0.023081084656084643
2020-08-03,0.01942070263488081
2020-08-04,0.012803807106598982
2020-08-05,0.0398305105853051
2020-08-06,0.0264039113428944
2020-08-07,0.0003555415617128524
2020-08-08,0.011848395721925139
2020-08-09,0.030018832891246707
2020-08-10,0.038178756476683985
2020-08-11,0.048885823754789275
2020-08-12,0.014106835443037976
2020-08-13,-0.017475382653061207
2020-08-14,0.024683228247162677
2020-08-15,0.01329846938775511
2020-08-16,0.006665379494007997
2020-08-17,0.017340000000000008
2020-08-18,0.03329772151898735
2020-08-19,0.03478697318007665
2020-08-20,0.03806518424396441
2020-08-21,0.029901264222503218
2020-08-22,0.009052374839537863
